Feature ID	Taxon	Confidence
685a98d2430fb1464ac9f5df6c017e60	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Clostridium; s__perfringens	0.9957781423698691
e5db708a4234718550961f0ee0914c40	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Actinomycetaceae; g__Actinomyces; s__	0.8370472032512224
052e6d9bfc965c8139ad19d3da59dbfe	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae; g__Phascolarctobacterium; s__	0.9999999974673983
7bdb7fdaad126447e515e91b9e467cfa	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Clostridium; s__perfringens	0.9950202677646123
6f100606355ea4af87deda6034454342	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__; s__	0.9940383360508399
1b419417f4233a3a15505643e1c6f0c9	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Lachnospira; s__	0.999985090273193
06ae1e03f78acf4b6eab0e3fe0fa7cab	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Blautia; s__obeum	0.9994890161109544
4db4d1646181033f83022207395ccd68	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales	0.9999999999635258
d0d99796f0f916d57cae9c9dbef9850f	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Porphyromonadaceae; g__Parabacteroides; s__distasonis	0.9992638311218428
fa7de75c7f7e2f087adb26b586f8698d	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae	0.8845761667989132
be2f15a845a9e5645ca81ca5f8e9b7f6	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae; g__Veillonella; s__	0.9991463584886878
6f3aed23222844ed1e6be443e89096fe	k__Bacteria; p__Actinobacteria; c__Coriobacteriia; o__Coriobacteriales; f__Coriobacteriaceae; g__Collinsella; s__stercoris	0.9999999954824403
ed4ad790dbe9f82fed0774796bf5335f	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Coprococcus; s__	0.9377350399590137
c305071d1239719245761179ec0f4f67	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__[Ruminococcus]; s__gnavus	0.9918969527476635
86e544d96251b4df83bfb1a85e905088	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Rikenellaceae; g__; s__	0.9999986517953794
23e40b1e09601ea21c53dc7da3497ad7	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Blautia; s__producta	0.999923622690833
efc58321bdd94f2b78f3af3a6cfec85d	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__[Tissierellaceae]; g__Anaerococcus; s__	0.9999999993914059
